시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
인천광역시 미추홀구 주안동,200-15,200,15,NS타워텔,13.8133,201302,15,6000,10,2012,주안서로 15,
인천광역시 미추홀구 주안동,200-15,200,15,NS타워텔,13.4971,201302,15,6000,10,2012,주안서로 15,
인천광역시 미추홀구 주안동,200-15,200,15,NS타워텔,13.5523,201302,15,6000,10,2012,주안서로 15,
인천광역시 미추홀구 주안동,200-15,200,15,NS타워텔,14.4726,201302,15,6000,10,2012,주안서로 15,
인천광역시 미추홀구 주안동,200-15,200,15,NS타워텔,14.2041,201302,15,6000,10,2012,주안서로 15,
인천광역시 미추홀구 주안동,200-15,200,15,NS타워텔,14.2041,201302,28,7000,13,2012,주안서로 15,
인천광역시 미추홀구 주안동,200-15,200,15,NS타워텔,13.8133,201304,18,7000,6,2012,주안서로 15,
인천광역시 미추홀구 주안동,200-15,200,15,NS타워텔,13.8133,201304,18,7000,7,2012,주안서로 15,
인천광역시 미추홀구 주안동,200-15,200,15,NS타워텔,14.2041,201304,24,7000,7,2012,주안서로 15,
인천광역시 미추홀구 주안동,200-15,200,15,NS타워텔,14.4726,201305,1,6300,8,2012,주안서로 15,
인천광역시 미추홀구 주안동,200-15,200,15,NS타워텔,14.2041,201305,1,6300,8,2012,주안서로 15,
인천광역시 미추홀구 주안동,200-15,200,15,NS타워텔,14.2041,201305,1,6900,14,2012,주안서로 15,
인천광역시 미추홀구 주안동,200-15,200,15,NS타워텔,14.4726,201305,1,6900,14,2012,주안서로 15,
인천광역시 미추홀구 주안동,200-15,200,15,NS타워텔,14.4726,201305,1,6300,6,2012,주안서로 15,
인천광역시 미추홀구 주안동,200-15,200,15,NS타워텔,13.1893,201305,1,6300,8,2012,주안서로 15,
인천광역시 미추홀구 주안동,200-15,200,15,NS타워텔,14.2041,201305,9,6500,6,2012,주안서로 15,
인천광역시 미추홀구 주안동,200-15,200,15,NS타워텔,14.4726,201305,9,6500,6,2012,주안서로 15,
인천광역시 미추홀구 주안동,200-15,200,15,NS타워텔,14.4726,201305,9,6500,7,2012,주안서로 15,
인천광역시 미추홀구 주안동,200-15,200,15,NS타워텔,13.4971,201305,15,6700,9,2012,주안서로 15,
인천광역시 미추홀구 주안동,200-15,200,15,NS타워텔,14.4726,201305,15,6900,14,2012,주안서로 15,
인천광역시 미추홀구 주안동,200-15,200,15,NS타워텔,13.8133,201305,15,6700,9,2012,주안서로 15,
인천광역시 미추홀구 주안동,200-15,200,15,NS타워텔,13.5523,201305,15,6700,9,2012,주안서로 15,
인천광역시 미추홀구 주안동,200-15,200,15,NS타워텔,13.1893,201305,24,6500,11,2012,주안서로 15,
인천광역시 미추홀구 주안동,200-15,200,15,NS타워텔,14.4726,201305,27,6300,5,2012,주안서로 15,
인천광역시 미추홀구 주안동,200-15,200,15,NS타워텔,14.4726,201305,27,6300,5,2012,주안서로 15,
인천광역시 미추홀구 주안동,Jan-33,33,1,가람,39.93,201301,30,8500,5,1988,염창로 114-9,
인천광역시 미추홀구 주안동,Jan-33,33,1,가람,39.93,201304,28,7400,1,1988,염창로 114-9,
인천광역시 미추홀구 주안동,Jan-33,33,1,가람,45.03,201305,13,8100,1,1988,염창로 114-9,
인천광역시 미추홀구 주안동,Jan-33,33,1,가람,39.93,201305,31,7500,5,1988,염창로 114-9,
인천광역시 미추홀구 주안동,Jan-33,33,1,가람,45.03,201306,25,8900,4,1988,염창로 114-9,
인천광역시 미추홀구 주안동,Jan-33,33,1,가람,45.03,201307,30,8550,1,1988,염창로 114-9,
인천광역시 미추홀구 주안동,Jan-33,33,1,가람,39.93,201310,16,6800,4,1988,염창로 114-9,
인천광역시 미추홀구 주안동,Jan-33,33,1,가람,45.03,201310,17,9000,2,1988,염창로 114-9,
인천광역시 미추홀구 주안동,Jan-33,33,1,가람,39.93,201311,12,6700,3,1988,염창로 114-9,
인천광역시 미추홀구 주안동,1490-3,1490,3,경민,59.04,201301,26,10700,3,1984,미추홀대로578번길 41,
인천광역시 미추홀구 주안동,1490-3,1490,3,경민,60.72,201303,25,11500,1,1984,미추홀대로578번길 41,
인천광역시 미추홀구 주안동,1490-3,1490,3,경민,59.04,201304,7,11000,4,1984,미추홀대로578번길 41,
인천광역시 미추홀구 주안동,1490-3,1490,3,경민,60.72,201307,18,12450,5,1984,미추홀대로578번길 41,
인천광역시 미추홀구 주안동,867-8,867,8,경신,40.24,201306,25,5500,1,1990,주승로31번길 6,
인천광역시 미추홀구 주안동,867-8,867,8,경신,61.27,201307,31,10750,1,1990,주승로31번길 7,
인천광역시 미추홀구 주안동,867-8,867,8,경신,51.42,201310,2,9500,1,1990,주승로31번길 7,
인천광역시 미추홀구 주안동,867-8,867,8,경신,42.88,201311,3,6800,3,1990,주승로31번길 6,
인천광역시 미추홀구 주안동,867-8,867,8,경신,55.86,201312,18,9200,5,1990,주승로31번길 7,
인천광역시 미추홀구 주안동,1211-31,1211,31,경일,39.48,201302,25,5600,5,1988,인하로318번길 16,
인천광역시 미추홀구 주안동,1211-31,1211,31,경일,39.48,201303,11,7500,4,1988,인하로318번길 16,
인천광역시 미추홀구 주안동,1211-31,1211,31,경일,39.48,201306,1,8300,2,1988,인하로318번길 16,
인천광역시 미추홀구 주안동,1211-31,1211,31,경일,39.48,201306,12,7500,4,1988,인하로318번길 16,
인천광역시 미추홀구 주안동,992-15,992,15,고려,30.72,201304,3,5500,2,2002,경원대로875번길 33,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.6255,201301,13,25500,4,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201301,30,21850,14,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201302,2,19000,2,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,115.0221,201302,3,33000,19,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201302,3,20200,15,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.9539,201302,7,27000,16,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201302,17,20000,13,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.9539,201302,20,26000,4,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201302,25,20800,13,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201303,16,20000,3,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201303,18,21500,7,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.6255,201303,18,26000,7,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201303,22,20100,11,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201304,4,19500,1,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.6255,201304,8,25500,9,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.7488,201304,13,24800,13,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.6255,201304,13,26500,11,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201304,14,20400,18,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.9539,201304,14,28500,13,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.7488,201304,15,23850,18,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201304,17,20000,6,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.7488,201304,17,23000,12,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201304,17,21500,12,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.9539,201304,19,28000,11,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201304,21,20900,14,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.6255,201304,22,25200,20,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.9539,201304,28,26400,8,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.6255,201304,30,27400,13,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.9539,201304,30,27000,12,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,47.0832,201305,2,16600,13,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201305,6,21800,12,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201305,10,20300,11,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,115.0221,201305,14,33000,6,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.9539,201305,15,24800,4,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.9539,201305,23,27000,4,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.7488,201305,25,24500,16,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.6255,201305,27,26700,5,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,47.0832,201305,29,17000,14,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,47.0832,201305,29,16000,9,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201305,29,20300,2,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201305,30,21500,4,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.7488,201305,31,24850,14,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201306,3,20800,12,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201306,3,21700,5,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.7488,201306,3,25300,13,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.6255,201306,6,24800,4,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.7488,201306,7,25000,16,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.9539,201306,7,25000,6,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.6255,201306,9,25000,12,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.7488,201306,12,24400,3,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,115.0221,201306,12,32000,16,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201306,13,21300,18,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.6255,201306,20,26900,7,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201306,21,22400,15,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.9539,201306,24,27900,6,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.9539,201306,27,25300,1,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201307,1,20000,3,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201307,3,20450,18,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201307,6,20700,6,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201307,6,20300,6,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.7488,201307,8,24400,13,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201307,12,21500,16,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201307,18,21350,12,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.7488,201307,21,24450,12,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201307,24,20800,4,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.9539,201307,26,27800,13,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.9539,201307,26,26850,15,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.9539,201307,29,27300,17,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.9539,201308,1,27500,8,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201308,3,19700,2,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.7488,201308,10,24500,2,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.6255,201308,10,25600,12,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.7488,201308,16,25500,8,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201308,18,20000,1,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201308,19,21000,17,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201308,20,22000,20,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201308,23,23600,13,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201308,24,22300,16,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201308,26,23400,7,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201308,27,21100,2,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.7488,201308,27,25000,17,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,47.0832,201308,28,17100,13,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,115.0221,201308,29,30000,13,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201308,31,21000,8,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201309,2,21800,15,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.9539,201309,4,26800,12,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201309,5,23000,15,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.6255,201309,7,25000,5,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.7488,201309,10,24000,2,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,84.9539,201309,10,30000,10,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,59.9652,201309,14,20300,10,2010,경원대로 717,
인천광역시 미추홀구 주안동,1621,1621,0,관교한신휴플러스,115.0221,201309,22,32000,10,2010,경원대로 717,
